long,lat,order,hole,piece,group,id
-117.209050920745,32.7403338256678,1443,FALSE,1,0.1,0
-117.209055690132,32.7403766657087,1444,FALSE,1,0.1,0
-117.209064817011,32.7404285199929,1445,FALSE,1,0.1,0
-117.209077280276,32.7404803681775,1446,FALSE,1,0.1,0
-117.209093045765,32.7405186798291,1447,FALSE,1,0.1,0
-117.209111830791,32.7405637527402,1448,FALSE,1,0.1,0
-117.209124271669,32.740606580028,1449,FALSE,1,0.1,0
-117.20913206491,32.7406584365608,1450,FALSE,1,0.1,0
-117.209122528577,32.740717087217,1451,FALSE,1,0.1,0
-117.209096945067,32.740759978374,1452,FALSE,1,0.1,0
-117.209065341704,32.7407961135526,1453,FALSE,1,0.1,0
-117.209032097352,32.7408435278934,1454,FALSE,1,0.1,0
-117.208990789876,32.7408661482766,1455,FALSE,1,0.1,0
-117.208949784322,32.7408752374042,1456,FALSE,1,0.1,0
-117.208900767991,32.7408820848227,1457,FALSE,1,0.1,0
-117.208798361832,32.740880000575,1458,FALSE,1,0.1,0
-117.208698942119,32.7408711452698,1459,FALSE,1,0.1,0
-117.208552126868,32.7408488379927,1460,FALSE,1,0.1,0
-117.208465350795,32.7408264302106,1461,FALSE,1,0.1,0
-117.20840527017,32.7408084887313,1462,FALSE,1,0.1,0
-117.208334155107,32.7407792898786,1463,FALSE,1,0.1,0
-117.20825868799,32.7407433319381,1464,FALSE,1,0.1,0
-117.208200248541,32.7407141121007,1465,FALSE,1,0.1,0
-117.208137108202,32.740671368291,1466,FALSE,1,0.1,0
-117.208113717351,32.7406533653468,1467,FALSE,1,0.1,0
-117.208048898812,32.7406061140742,1468,FALSE,1,0.1,0
-117.207975026327,32.7405385815717,1469,FALSE,1,0.1,0
-117.207896193455,32.7404890981114,1470,FALSE,1,0.1,0
-117.207814045531,32.7404486415664,1471,FALSE,1,0.1,0
-117.207741565418,32.7404059132604,1472,FALSE,1,0.1,0
-117.207664453494,32.7403789788764,1473,FALSE,1,0.1,0
-117.207591671361,32.7403497817205,1474,FALSE,1,0.1,0
-117.207531856289,32.740302522002,1475,FALSE,1,0.1,0
-117.207462643918,32.7402304704495,1476,FALSE,1,0.1,0
-117.207387057939,32.7401426435845,1477,FALSE,1,0.1,0
-117.207355579417,32.7400885712103,1478,FALSE,1,0.1,0
-117.207319690706,32.7400029340751,1479,FALSE,1,0.1,0
-117.207261413449,32.7398992914604,1480,FALSE,1,0.1,0
-117.207211172361,32.7398091676598,1481,FALSE,1,0.1,0
-117.207167247895,32.7397100125411,1482,FALSE,1,0.1,0
-117.207099568539,32.7395793236992,1483,FALSE,1,0.1,0
-117.207038289434,32.7394756862382,1484,FALSE,1,0.1,0
-117.207000729417,32.739387795894,1485,FALSE,1,0.1,0
-117.206960124812,32.7392818698939,1486,FALSE,1,0.1,0
-117.206926952801,32.7392165243024,1487,FALSE,1,0.1,0
-117.206884707147,32.7391218765183,1488,FALSE,1,0.1,0
-117.206834477445,32.7390362621142,1489,FALSE,1,0.1,0
-117.206799648558,32.738975429954,1490,FALSE,1,0.1,0
-117.206788937906,32.7389596612352,1491,FALSE,1,0.1,0
-117.206768201425,32.7389348878888,1492,FALSE,1,0.1,0
-117.206733751965,32.7388943519665,1493,FALSE,1,0.1,0
-117.206716361334,32.7388740839359,1494,FALSE,1,0.1,0
-117.206710284816,32.7388425212652,1495,FALSE,1,0.1,0
-117.206692820296,32.7387906809811,1496,FALSE,1,0.1,0
-117.206658366705,32.7387478889028,1497,FALSE,1,0.1,0
-117.206642647963,32.738729873984,1498,FALSE,1,0.1,0
-117.206618909218,32.7387051058597,1499,FALSE,1,0.1,0
-117.206596827562,32.7386758251704,1500,FALSE,1,0.1,0
-117.206568736985,32.7386442988329,1501,FALSE,1,0.1,0
-117.206549689363,32.7386285433388,1502,FALSE,1,0.1,0
-117.20652929647,32.7386082805267,1503,FALSE,1,0.1,0
-117.20650724544,32.7385925302787,1504,FALSE,1,0.1,0
-117.206478811492,32.7385564942481,1505,FALSE,1,0.1,0
-117.20646775752,32.7385362158285,1506,FALSE,1,0.1,0
-117.206456714099,32.7385204478583,1507,FALSE,1,0.1,0
-117.206450664065,32.7385001613006,1508,FALSE,1,0.1,0
-117.206449230213,32.7384573151493,1509,FALSE,1,0.1,0
-117.206450810326,32.7384189741974,1510,FALSE,1,0.1,0
-117.206452399917,32.7383851437041,1511,FALSE,1,0.1,0
-117.206454010601,32.7383603341113,1512,FALSE,1,0.1,0
-117.206471656987,32.7383467739097,1513,FALSE,1,0.1,0
-117.206493660488,32.7383422280395,1514,FALSE,1,0.1,0
-117.20651267217,32.7383421960564,1515,FALSE,1,0.1,0
-117.20653934984,32.7383398971568,1516,FALSE,1,0.1,0
-117.206567717294,32.738346616132,1517,FALSE,1,0.1,0
-117.206580448367,32.7383714019893,1518,FALSE,1,0.1,0
-117.206578838785,32.7383962115755,1519,FALSE,1,0.1,0
-117.20656752893,32.7384097614344,1520,FALSE,1,0.1,0
-117.206553551736,32.7384233157428,1521,FALSE,1,0.1,0
-117.206540579524,32.7384391229339,1522,FALSE,1,0.1,0
-117.206524960014,32.7384639563842,1523,FALSE,1,0.1,0
-117.206513693399,32.7384955471292,1524,FALSE,1,0.1,0
-117.206524751586,32.7385180807779,1525,FALSE,1,0.1,0
-117.2065277898,32.7385338621178,1526,FALSE,1,0.1,0
-117.206578180891,32.7385450552176,1527,FALSE,1,0.1,0
-117.206597197894,32.7385472784465,1528,FALSE,1,0.1,0
-117.206631887187,32.7385472213635,1529,FALSE,1,0.1,0
-117.20667624298,32.7385448935578,1530,FALSE,1,0.1,0
-117.206701555358,32.7385290654991,1531,FALSE,1,0.1,0
-117.206712781803,32.7384794329195,1532,FALSE,1,0.1,0
-117.206709633755,32.7384162927503,1533,FALSE,1,0.1,0
-117.206708190285,32.7383689361434,1534,FALSE,1,0.1,0
-117.20670845667,32.7383396183242,1535,FALSE,1,0.1,0
-117.206705345589,32.7382922647306,1536,FALSE,1,0.1,0
-117.206691248083,32.7382539497709,1537,FALSE,1,0.1,0
-117.20666779062,32.7382066295206,1538,FALSE,1,0.1,0
-117.206650660198,32.7381547884449,1539,FALSE,1,0.1,0
-117.206638084714,32.7380533259505,1540,FALSE,1,0.1,0
-117.206643167159,32.7379428136711,1541,FALSE,1,0.1,0
-117.206653021896,32.7378773976582,1542,FALSE,1,0.1,0
-117.206670481332,32.7377826511038,1543,FALSE,1,0.1,0
-117.2067088852,32.7376585526115,1544,FALSE,1,0.1,0
-117.20671983459,32.7376337274009,1545,FALSE,1,0.1,0
-117.206792630227,32.7375253582258,1546,FALSE,1,0.1,0
-117.206829460231,32.7374418558687,1547,FALSE,1,0.1,0
-117.206886563458,32.7373267478675,1548,FALSE,1,0.1,0
-117.206921469946,32.7372770758668,1549,FALSE,1,0.1,0
-117.206990992225,32.7371957744148,1550,FALSE,1,0.1,0
-117.2070927005,32.737042253988,1551,FALSE,1,0.1,0
-117.207165556556,32.7369609473109,1552,FALSE,1,0.1,0
-117.207186846286,32.736936104949,1553,FALSE,1,0.1,0
-117.207260348874,32.7368457757407,1554,FALSE,1,0.1,0
-117.207347505839,32.7367464033221,1555,FALSE,1,0.1,0
-117.207401408358,32.7366899351915,1556,FALSE,1,0.1,0
-117.207475921886,32.7366041148506,1557,FALSE,1,0.1,0
-117.207552092247,32.7365137809903,1558,FALSE,1,0.1,0
-117.207634277632,32.7364279478921,1559,FALSE,1,0.1,0
-117.207689831435,32.7363647109351,1560,FALSE,1,0.1,0
-117.207726097255,32.7363263125948,1561,FALSE,1,0.1,0
-117.207786336701,32.7362698329686,1562,FALSE,1,0.1,0
-117.207829236664,32.7362156377063,1563,FALSE,1,0.1,0
-117.207862479917,32.7361682236939,1564,FALSE,1,0.1,0
-117.207894337477,32.7360982605563,1565,FALSE,1,0.1,0
-117.207911613141,32.7360689143561,1566,FALSE,1,0.1,0
-117.207946513242,32.7360169868417,1567,FALSE,1,0.1,0
-117.207980048874,32.7359515311018,1568,FALSE,1,0.1,0
-117.208008585989,32.7358883387777,1569,FALSE,1,0.1,0
-117.208030828157,32.7358431977865,1570,FALSE,1,0.1,0
-117.208062658893,32.7357619584813,1571,FALSE,1,0.1,0
-117.208065613332,32.735741657077,1572,FALSE,1,0.1,0
-117.208089512378,32.7356920034957,1573,FALSE,1,0.1,0
-117.20814506539,32.7356287663343,1574,FALSE,1,0.1,0
-117.208201989163,32.7355813125779,1575,FALSE,1,0.1,0
-117.208268558792,32.7355225670496,1576,FALSE,1,0.1,0
-117.20837442876,32.7354389499099,1577,FALSE,1,0.1,0
-117.208505905254,32.7353237168944,1578,FALSE,1,0.1,0
-117.208627762212,32.7352310516376,1579,FALSE,1,0.1,0
-117.208697354855,32.7351813214825,1580,FALSE,1,0.1,0
-117.208776598561,32.7351225547282,1581,FALSE,1,0.1,0
-117.208893743552,32.7350118557422,1582,FALSE,1,0.1,0
-117.208953647417,32.7349553763396,1583,FALSE,1,0.1,0
-117.208969603836,32.7349327979261,1584,FALSE,1,0.1,0
-117.20902814195,32.7348627893899,1585,FALSE,1,0.1,0
-117.209077330799,32.7347882861703,1586,FALSE,1,0.1,0
-117.209118561701,32.7347340935068,1587,FALSE,1,0.1,0
-117.209162789423,32.7346776393946,1588,FALSE,1,0.1,0
-117.209228003818,32.7346098755976,1589,FALSE,1,0.1,0
-117.209335543592,32.7345285089187,1590,FALSE,1,0.1,0
-117.209430440661,32.7344606954245,1591,FALSE,1,0.1,0
-117.209507994285,32.7343929103522,1592,FALSE,1,0.1,0
-117.209535290387,32.7343703130955,1593,FALSE,1,0.1,0
-117.209612527037,32.7343092935159,1594,FALSE,1,0.1,0
-117.209708757262,32.7342414775495,1595,FALSE,1,0.1,0
-117.20981493145,32.7341465813557,1596,FALSE,1,0.1,0
-117.20987978851,32.7340697971188,1597,FALSE,1,0.1,0
-117.209962233572,32.7339546446591,1598,FALSE,1,0.1,0
-117.210057342211,32.7338349606043,1599,FALSE,1,0.1,0
-117.210230023407,32.7336565109567,1600,FALSE,1,0.1,0
-117.210445078164,32.7334847566577,1601,FALSE,1,0.1,0
-117.210609838141,32.733342402811,1602,FALSE,1,0.1,0
-117.210817225973,32.7331729159324,1603,FALSE,1,0.1,0
-117.210991286422,32.7330147599723,1604,FALSE,1,0.1,0
-117.21119559074,32.7328114494335,1605,FALSE,1,0.1,0
-117.211364658064,32.7326578117173,1606,FALSE,1,0.1,0
-117.211554698843,32.732488352363,1607,FALSE,1,0.1,0
-117.211709784076,32.7323460138222,1608,FALSE,1,0.1,0
-117.211806603728,32.7322466223716,1609,FALSE,1,0.1,0
-117.211920653413,32.7320998422893,1610,FALSE,1,0.1,0
-117.212003825726,32.7320117495725,1611,FALSE,1,0.1,0
-117.212049066138,32.7319620595208,1612,FALSE,1,0.1,0
-117.21216925806,32.7318739034057,1613,FALSE,1,0.1,0
-117.21229875104,32.7317699463597,1614,FALSE,1,0.1,0
-117.212416210221,32.7316547327862,1615,FALSE,1,0.1,0
-117.212530016478,32.7315462908597,1616,FALSE,1,0.1,0
-117.212601503326,32.731453707141,1617,FALSE,1,0.1,0
-117.212668002797,32.7313678974432,1618,FALSE,1,0.1,0
-117.212731457629,32.7312640513007,1619,FALSE,1,0.1,0
-117.212772631354,32.7311873051668,1620,FALSE,1,0.1,0
-117.212820163808,32.7311195683281,1621,FALSE,1,0.1,0
-117.21289794357,32.7310089328563,1622,FALSE,1,0.1,0
-117.212931435547,32.7309276892065,1623,FALSE,1,0.1,0
-117.212944244479,32.7308442254965,1624,FALSE,1,0.1,0
-117.212946052216,32.7307630353013,1625,FALSE,1,0.1,0
-117.212953864141,32.7306818361084,1626,FALSE,1,0.1,0
-117.212955752379,32.7306344733868,1627,FALSE,1,0.1,0
-117.212965274192,32.7305713119978,1628,FALSE,1,0.1,0
-117.21299543645,32.7304923297517,1629,FALSE,1,0.1,0
-117.213030606487,32.7304155934262,1630,FALSE,1,0.1,0
-117.213065404451,32.7303230713234,1631,FALSE,1,0.1,0
-117.213084630743,32.7302734252745,1632,FALSE,1,0.1,0
-117.213108703684,32.7301583692997,1633,FALSE,1,0.1,0
-117.213124772127,32.7300433280257,1634,FALSE,1,0.1,0
-117.213161216599,32.7299417827921,1635,FALSE,1,0.1,0
-117.213207343758,32.7298447310872,1636,FALSE,1,0.1,0
-117.213236139335,32.7297522197343,1637,FALSE,1,0.1,0
-117.213259925979,32.7296574615632,1638,FALSE,1,0.1,0
-117.213283772486,32.7295875099542,1639,FALSE,1,0.1,0
-117.213306230949,32.729495009297,1640,FALSE,1,0.1,0
-117.213312487249,32.7294611711116,1641,FALSE,1,0.1,0
-117.213328366339,32.7294070189872,1642,FALSE,1,0.1,0
-117.2133365804,32.7293551360002,1643,FALSE,1,0.1,0
-117.213342847576,32.7293258082621,1644,FALSE,1,0.1,0
-117.213360395143,32.729271653924,1645,FALSE,1,0.1,0
-117.213363649359,32.729237820245,1646,FALSE,1,0.1,0
-117.213423820394,32.7291565313084,1647,FALSE,1,0.1,0
-117.213449431131,32.7291271697094,1648,FALSE,1,0.1,0
-117.213526934416,32.7290413412168,1649,FALSE,1,0.1,0
-117.213585502118,32.7289871171061,1650,FALSE,1,0.1,0
-117.213672440162,32.7289418646305,1651,FALSE,1,0.1,0
-117.213748388129,32.7289033970313,1652,FALSE,1,0.1,0
-117.213820953075,32.7288446385772,1653,FALSE,1,0.1,0
-117.213847880735,32.7288085098203,1654,FALSE,1,0.1,0
-117.213857800103,32.7287724102596,1655,FALSE,1,0.1,0
-117.213889563886,32.7286663619878,1656,FALSE,1,0.1,0
-117.213894592991,32.7285378076379,1657,FALSE,1,0.1,0
-117.213891133558,32.728485944593,1658,FALSE,1,0.1,0
-117.213885587518,32.7283980018585,1659,FALSE,1,0.1,0
-117.213840252316,32.7282672782964,1660,FALSE,1,0.1,0
-117.213824459649,32.7282176911399,1661,FALSE,1,0.1,0
-117.21380861785,32.7281478069629,1662,FALSE,1,0.1,0
-117.213780447221,32.7280824548037,1663,FALSE,1,0.1,0
-117.213739619326,32.7280238897815,1664,FALSE,1,0.1,0
-117.213689179838,32.7279901482599,1665,FALSE,1,0.1,0
-117.213608762872,32.7279722438178,1666,FALSE,1,0.1,0
-117.213517323318,32.7279475919926,1667,FALSE,1,0.1,0
-117.21338955416,32.7279320230856,1668,FALSE,1,0.1,0
-117.213264839377,32.7279390008979,1669,FALSE,1,0.1,0
-117.213139818952,32.7279572555011,1670,FALSE,1,0.1,0
-117.213037110116,32.7279619403473,1671,FALSE,1,0.1,0
-117.21293141122,32.7279711409485,1672,FALSE,1,0.1,0
-117.212770355725,32.7279826897509,1673,FALSE,1,0.1,0
-117.212667684863,32.72800316086,1674,FALSE,1,0.1,0
-117.212512992189,32.7280259747763,1675,FALSE,1,0.1,0
-117.212326568545,32.7280285456805,1676,FALSE,1,0.1,0
-117.212261879582,32.7280331659093,1677,FALSE,1,0.1,0
-117.212083202096,32.7280672957388,1678,FALSE,1,0.1,0
-117.211993187362,32.728080979321,1679,FALSE,1,0.1,0
-117.211852486422,32.7280970031522,1680,FALSE,1,0.1,0
-117.211748443843,32.728101689208,1681,FALSE,1,0.1,0
-117.211581040306,32.728108737543,1682,FALSE,1,0.1,0
-117.21149103192,32.7281246759752,1683,FALSE,1,0.1,0
-117.211222635158,32.7281567012403,1684,FALSE,1,0.1,0
-117.211124590028,32.7281591217382,1685,FALSE,1,0.1,0
-117.210971527461,32.7281661449708,1686,FALSE,1,0.1,0
-117.210807141893,32.7281799525764,1687,FALSE,1,0.1,0
-117.210674433029,32.7281914509699,1688,FALSE,1,0.1,0
-117.210641447517,32.7282050374696,1689,FALSE,1,0.1,0
-117.210551433485,32.7282187199918,1690,FALSE,1,0.1,0
-117.210469068295,32.7282233687157,1691,FALSE,1,0.1,0
-117.21037607907,32.7282483316706,1692,FALSE,1,0.1,0
-117.210319076333,32.7282597037246,1693,FALSE,1,0.1,0
-117.210300076493,32.7282642458501,1694,FALSE,1,0.1,0
-117.210243413005,32.7282778713959,1695,FALSE,1,0.1,0
-117.210208420692,32.7282892064126,1696,FALSE,1,0.1,0
-117.210139057687,32.7282915777882,1697,FALSE,1,0.1,0
-117.210065018817,32.7282917022977,1698,FALSE,1,0.1,0
-117.210017317333,32.7282872717643,1699,FALSE,1,0.1,0
-117.209985946553,32.7282783036793,1700,FALSE,1,0.1,0
-117.209954242926,32.7282693354718,1701,FALSE,1,0.1,0
-117.209895852997,32.7282581573476,1702,FALSE,1,0.1,0
-117.209826441786,32.7282402324288,1703,FALSE,1,0.1,0
-117.209746395718,32.7282381112536,1704,FALSE,1,0.1,0
-117.209629330238,32.7282360516939,1705,FALSE,1,0.1,0
-117.209442895366,32.7282341077911,1706,FALSE,1,0.1,0
-117.20936885761,32.7282342318746,1707,FALSE,1,0.1,0
-117.209305475126,32.7282275721748,1708,FALSE,1,0.1,0
-117.209215762712,32.7282277215817,1709,FALSE,1,0.1,0
-117.209125732412,32.7282346373898,1710,FALSE,1,0.1,0
-117.209013394031,32.72825737637,1711,FALSE,1,0.1,0
-117.208936083301,32.7282845680919,1712,FALSE,1,0.1,0
-117.208833162607,32.7283411185908,1713,FALSE,1,0.1,0
-117.208771531759,32.728370539175,1714,FALSE,1,0.1,0
-117.208743215321,32.728384116827,1715,FALSE,1,0.1,0
-117.208619621676,32.7284429577481,1716,FALSE,1,0.1,0
-117.208491931463,32.7284612112429,1717,FALSE,1,0.1,0
-117.208337194347,32.728465979028,1718,FALSE,1,0.1,0
-117.208212463521,32.7284661860503,1719,FALSE,1,0.1,0
-117.207974007126,32.728466581878,1720,FALSE,1,0.1,0
-117.207793935215,32.7284759011668,1721,FALSE,1,0.1,0
-117.207673888669,32.728482865925,1722,FALSE,1,0.1,0
-117.207516150525,32.7284876379441,1723,FALSE,1,0.1,0
-117.207364436496,32.7285014192371,1724,FALSE,1,0.1,0
-117.207170357183,32.7285107615658,1725,FALSE,1,0.1,0
-117.207076991566,32.7285176810163,1726,FALSE,1,0.1,0
-117.206983912278,32.7285043034891,1727,FALSE,1,0.1,0
-117.206862203484,32.7285135256989,1728,FALSE,1,0.1,0
-117.206754850618,32.7285294888037,1729,FALSE,1,0.1,0
-117.206682167234,32.728538629044,1730,FALSE,1,0.1,0
-117.206636487178,32.728543215212,1731,FALSE,1,0.1,0
-117.206505445729,32.7285547070012,1732,FALSE,1,0.1,0
-117.206333392537,32.7285707764661,1733,FALSE,1,0.1,0
-117.206221001415,32.7285709615502,1734,FALSE,1,0.1,0
-117.20611061583,32.728573397975,1735,FALSE,1,0.1,0
-117.206014237526,32.7285758114057,1736,FALSE,1,0.1,0
-117.205913201357,32.7285827434345,1737,FALSE,1,0.1,0
-117.205829188103,32.7285964120683,1738,FALSE,1,0.1,0
-117.205758182517,32.7286100601135,1739,FALSE,1,0.1,0
-117.205672831508,32.7286214756249,1740,FALSE,1,0.1,0
-117.205456754802,32.7286376162132,1741,FALSE,1,0.1,0
-117.205236994576,32.7286469966083,1742,FALSE,1,0.1,0
-117.205090262354,32.728651747922,1743,FALSE,1,0.1,0
-117.204869163302,32.7286588746466,1744,FALSE,1,0.1,0
-117.204754098728,32.7286568075921,1745,FALSE,1,0.1,0
-117.204591347361,32.7286570734807,1746,FALSE,1,0.1,0
-117.204419263362,32.7286596089191,1747,FALSE,1,0.1,0
-117.204215490763,32.7286599410188,1748,FALSE,1,0.1,0
-117.204032400408,32.7286624943305,1749,FALSE,1,0.1,0
-117.203789300027,32.7286741654517,1750,FALSE,1,0.1,0
-117.203699268846,32.7286810772993,1751,FALSE,1,0.1,0
-117.203601551637,32.7286812358147,1752,FALSE,1,0.1,0
-117.203487497067,32.7286836766127,1753,FALSE,1,0.1,0
-117.203418127309,32.7286837889927,1754,FALSE,1,0.1,0
-117.203336084843,32.7286839226286,1755,FALSE,1,0.1,0
-117.203250707495,32.7286840603401,1756,FALSE,1,0.1,0
-117.203107299593,32.7286842929119,1757,FALSE,1,0.1,0
-117.20304326606,32.7286843972136,1758,FALSE,1,0.1,0
-117.202912859594,32.728682352293,1759,FALSE,1,0.1,0
-117.20267605968,32.7286782253694,1760,FALSE,1,0.1,0
-117.20251198509,32.7286830011477,1761,FALSE,1,0.1,0
-117.20244095307,32.7286853711595,1762,FALSE,1,0.1,0
-117.202273512586,32.7286766202812,1763,FALSE,1,0.1,0
-117.202011397173,32.7286860640036,1764,FALSE,1,0.1,0
-117.201733595585,32.7286910211827,1765,FALSE,1,0.1,0
-117.201536164942,32.7286935939629,1766,FALSE,1,0.1,0
-117.201394095685,32.7286960775968,1767,FALSE,1,0.1,0
-117.201275701411,32.7286962675039,1768,FALSE,1,0.1,0
-117.201250354905,32.728696307872,1769,FALSE,1,0.1,0
-117.201158959166,32.7286896895861,1770,FALSE,1,0.1,0
-117.200918793654,32.7286720329148,1771,FALSE,1,0.1,0
-117.200669320078,32.7286679222908,1772,FALSE,1,0.1,0
-117.200604630035,32.7286725364063,1773,FALSE,1,0.1,0
-117.200413531175,32.7286728421043,1774,FALSE,1,0.1,0
-117.200240091983,32.7286663529803,1775,FALSE,1,0.1,0
-117.200093016386,32.7286665877587,1776,FALSE,1,0.1,0
-117.199876863056,32.7286488910925,1777,FALSE,1,0.1,0
-117.199749085099,32.7286287985086,1778,FALSE,1,0.1,0
-117.19972072746,32.7286243331833,1779,FALSE,1,0.1,0
-117.199660655867,32.7286063874586,1780,FALSE,1,0.1,0
-117.199562908155,32.7285930114254,1781,FALSE,1,0.1,0
-117.199431780212,32.7285661586716,1782,FALSE,1,0.1,0
-117.199332329516,32.728536998796,1783,FALSE,1,0.1,0
-117.199247195709,32.7284965407164,1784,FALSE,1,0.1,0
-117.199182778596,32.7284740915225,1785,FALSE,1,0.1,0
-117.199092636475,32.7284313859527,1786,FALSE,1,0.1,0
-117.199054900447,32.7284088937125,1787,FALSE,1,0.1,0
-117.198999796927,32.7283751541566,1788,FALSE,1,0.1,0
-117.19891927699,32.7283098813078,1789,FALSE,1,0.1,0
-117.198867488117,32.7282671149769,1790,FALSE,1,0.1,0
-117.198814012629,32.728215330623,1791,FALSE,1,0.1,0
-117.19873044129,32.7281275104502,1792,FALSE,1,0.1,0
-117.198661205099,32.7280374130813,1793,FALSE,1,0.1,0
-117.198618735061,32.7279856107328,1794,FALSE,1,0.1,0
-117.198599984508,32.7279518123529,1795,FALSE,1,0.1,0
-117.198563851393,32.7279000009298,1796,FALSE,1,0.1,0
-117.198511962608,32.7278121299432,1797,FALSE,1,0.1,0
-117.198491717503,32.7277061682828,1798,FALSE,1,0.1,0
-117.198472916382,32.7276498185362,1799,FALSE,1,0.1,0
-117.198456469726,32.7276024861666,1800,FALSE,1,0.1,0
-117.198443243492,32.7275032787035,1801,FALSE,1,0.1,0
-117.198437991091,32.7273905270397,1802,FALSE,1,0.1,0
-117.198423922963,32.72721239001,1803,FALSE,1,0.1,0
-117.198420080108,32.7271334645822,1804,FALSE,1,0.1,0
-117.198420617257,32.727074829002,1805,FALSE,1,0.1,0
-117.198433005183,32.7269462630651,1806,FALSE,1,0.1,0
-117.198459415296,32.7268244416665,1807,FALSE,1,0.1,0
-117.198475900971,32.7267387185767,1808,FALSE,1,0.1,0
-117.198505064101,32.7266552299122,1809,FALSE,1,0.1,0
-117.198529866399,32.7265604732067,1810,FALSE,1,0.1,0
-117.1985503727,32.726483764591,1811,FALSE,1,0.1,0
-117.19857884358,32.7263890013054,1812,FALSE,1,0.1,0
-117.198612670759,32.7263032503387,1813,FALSE,1,0.1,0
-117.198659195602,32.7262287555751,1814,FALSE,1,0.1,0
-117.198710424139,32.7261700394169,1815,FALSE,1,0.1,0
-117.198767670642,32.7261180797112,1816,FALSE,1,0.1,0
-117.198859580072,32.7260570432886,1817,FALSE,1,0.1,0
-117.198942202619,32.7260185740727,1818,FALSE,1,0.1,0
-117.199030847156,32.7259891164949,1819,FALSE,1,0.1,0
-117.199125525988,32.7259731791726,1820,FALSE,1,0.1,0
-117.199213887382,32.7259662735756,1821,FALSE,1,0.1,0
-117.199338609599,32.7259638204275,1822,FALSE,1,0.1,0
-117.199466374478,32.7259794029777,1823,FALSE,1,0.1,0
-117.199578131251,32.7259950121473,1824,FALSE,1,0.1,0
-117.19969955335,32.7260083492465,1825,FALSE,1,0.1,0
-117.199843306128,32.7260148864447,1826,FALSE,1,0.1,0
-117.199947346865,32.7260102095287,1827,FALSE,1,0.1,0
-117.200083085362,32.7260122489461,1828,FALSE,1,0.1,0
-117.200198475162,32.7260120643642,1829,FALSE,1,0.1,0
-117.200379901908,32.7260140301288,1830,FALSE,1,0.1,0
-117.20060202094,32.7260181852736,1831,FALSE,1,0.1,0
-117.200813467873,32.7260223564568,1832,FALSE,1,0.1,0
-117.200955532846,32.7260198743936,1833,FALSE,1,0.1,0
-117.201015561871,32.7260197776887,1834,FALSE,1,0.1,0
-117.201088264298,32.7260196607853,1835,FALSE,1,0.1,0
-117.201188990765,32.7260240095958,1836,FALSE,1,0.1,0
-117.201282374763,32.7260261155011,1837,FALSE,1,0.1,0
-117.201356420959,32.7260305067207,1838,FALSE,1,0.1,0
-117.201414798041,32.7260371784369,1839,FALSE,1,0.1,0
-117.201460492514,32.7260393607784,1840,FALSE,1,0.1,0
-117.201531527575,32.7260392465563,1841,FALSE,1,0.1,0
-117.20159122786,32.7260414055683,1842,FALSE,1,0.1,0
-117.201633911168,32.7260390816104,1843,FALSE,1,0.1,0
-117.201670256706,32.7260367677613,1844,FALSE,1,0.1,0
-117.201715946033,32.7260366947834,1845,FALSE,1,0.1,0
-117.201769658978,32.7260456287279,1846,FALSE,1,0.1,0
-117.201829400509,32.7260658294223,1847,FALSE,1,0.1,0
-117.201895468459,32.7260815095121,1848,FALSE,1,0.1,0
-117.202034541867,32.7260835399837,1849,FALSE,1,0.1,0
-117.202208263533,32.726069728788,1850,FALSE,1,0.1,0
-117.202403672554,32.7260603929799,1851,FALSE,1,0.1,0
-117.202489026678,32.7260512349561,1852,FALSE,1,0.1,0
-117.202553725044,32.726051130302,1853,FALSE,1,0.1,0
-117.202642101763,32.7260509870216,1854,FALSE,1,0.1,0
-117.202747820142,32.7260508161361,1855,FALSE,1,0.1,0
-117.202880563075,32.7260551119421,1856,FALSE,1,0.1,0
-117.202938924741,32.726055017263,1857,FALSE,1,0.1,0
-117.203053980699,32.7260548316875,1858,FALSE,1,0.1,0
-117.20321037087,32.7260455571146,1859,FALSE,1,0.1,0
-117.203330388495,32.7260273214794,1860,FALSE,1,0.1,0
-117.203491426054,32.7260090184273,1861,FALSE,1,0.1,0
-117.20362548684,32.7260065455654,1862,FALSE,1,0.1,0
-117.203654167333,32.7260064987649,1863,FALSE,1,0.1,0
-117.203821254431,32.726008482865,1864,FALSE,1,0.1,0
-117.204070340886,32.7259922908636,1865,FALSE,1,0.1,0
-117.204120682791,32.7259854431672,1866,FALSE,1,0.1,0
-117.204205026654,32.7259717749266,1867,FALSE,1,0.1,0
-117.204237381023,32.7259739773783,1868,FALSE,1,0.1,0
-117.204298728917,32.725967112095,1869,FALSE,1,0.1,0
-117.204397746341,32.7259534194694,1870,FALSE,1,0.1,0
-117.204460777253,32.7259533167972,1871,FALSE,1,0.1,0
-117.204620173191,32.7259462913775,1872,FALSE,1,0.1,0
-117.204797572244,32.7259369811433,1873,FALSE,1,0.1,0
-117.20486061883,32.7259436430388,1874,FALSE,1,0.1,0
-117.204915958637,32.7259345326231,1875,FALSE,1,0.1,0
-117.205073650454,32.7259117221328,1876,FALSE,1,0.1,0
-117.205274046307,32.7258956080234,1877,FALSE,1,0.1,0
-117.205452461575,32.7258930610837,1878,FALSE,1,0.1,0
-117.205566157579,32.7258815983541,1879,FALSE,1,0.1,0
-117.205732171356,32.7258520090551,1880,FALSE,1,0.1,0
